customer_key,time_key,geo_key,segment_key,balance,estimated_salary,num_of_products,credit_score,has_credit_card,is_active_member,churn_flag
7946,1,1,6,0.0,99251.24,2,759,1,1,0
7947,1,1,1,69617.36,143345.69,1,473,1,0,0
7948,1,3,2,136526.26,59653.03,2,639,1,0,0
7949,1,1,10,113736.27,196864.61,1,705,0,1,0
7950,1,1,9,106723.28,109960.4,1,530,0,0,1
7951,1,2,3,138847.9,127256.7,1,516,1,1,0
7952,1,1,5,0.0,1099.95,2,850,1,0,0
7953,1,2,1,107868.14,146192.4,2,746,1,1,0
7954,1,2,2,96926.12,48553.77,2,622,1,0,0
7955,1,1,1,77599.23,144407.1,1,743,0,0,0
7956,1,2,4,178787.54,195760.53,1,732,1,1,0
7957,1,1,14,0.0,44827.47,2,850,1,1,0
7958,1,2,3,129668.43,88743.99,2,850,1,1,0
7959,1,1,3,146178.13,88837.11,2,686,1,1,0
7960,1,1,5,0.0,62112.7,2,556,1,0,0
7961,1,1,4,0.0,163563.07,2,673,0,0,0
7962,1,1,4,154763.21,174800.31,2,809,1,1,0
7963,1,2,14,116251.24,42429.88,1,634,0,1,1
7964,1,1,6,0.0,82647.65,2,630,1,1,0
7965,1,2,1,100954.88,134175.15,2,564,0,0,0
7966,1,1,9,124620.01,92243.94,2,625,1,0,1
7967,1,3,2,0.0,6175.53,2,677,1,1,0
7968,1,1,5,112701.04,29213.63,1,583,0,0,0
7969,1,3,6,84692.5,67214.02,1,592,0,1,0
7970,1,2,7,108204.52,169037.84,1,637,1,0,1
7971,1,1,1,86449.39,188809.23,1,850,1,1,0
7972,1,3,6,0.0,79408.17,1,633,0,1,0
7973,1,2,6,73194.99,89222.66,1,751,1,1,0
7974,1,2,3,124593.23,86079.67,1,592,1,0,0
7975,1,2,8,119655.77,12944.17,1,716,1,1,1
7976,1,2,4,121765.37,166516.84,2,641,1,1,0
7977,1,1,3,110837.73,126419.8,1,849,0,0,0
7978,1,3,9,99835.17,89103.05,1,647,0,1,0
7979,1,2,1,91057.37,132973.17,2,608,1,0,0
7980,1,1,3,0.0,93122.41,2,555,1,0,0
7981,1,3,1,149400.27,167522.19,1,497,0,0,0
7982,1,2,4,89111.63,157239.6,1,599,0,0,0
7983,1,2,3,132527.9,107429.71,2,545,0,1,0
7984,1,1,6,114997.42,75304.09,1,774,1,0,0
7985,1,1,7,161798.53,182944.47,1,464,1,0,0
7986,1,2,2,96129.32,5983.7,2,696,1,1,0
7987,1,3,4,0.0,163655.01,2,667,0,0,0
7988,1,1,3,133050.97,89385.92,2,812,1,0,0
7989,1,1,7,120124.35,168773.54,2,516,0,1,0
7990,1,1,6,0.0,96864.36,2,645,0,0,0
7991,1,3,1,133705.74,134455.84,1,664,0,0,0
7992,1,3,5,0.0,28368.37,2,427,1,0,0
7993,1,1,6,0.0,103898.59,2,685,1,0,0
7994,1,1,2,152805.05,63239.65,1,585,1,0,0
7995,1,2,10,151701.45,170138.68,3,519,1,1,1
7996,1,1,14,0.0,3837.08,2,708,0,1,0
7997,1,1,12,112465.06,92977.75,1,717,1,1,0
7998,1,2,10,156007.09,191368.37,1,465,1,0,0
7999,1,2,3,132405.52,104889.2,3,829,1,0,1
8000,1,1,2,142662.68,60285.3,1,826,0,0,0
8001,1,2,4,102603.3,180693.61,2,747,1,1,0
8002,1,3,3,0.0,126475.79,2,707,1,0,0
8003,1,3,4,0.0,133535.99,2,590,0,0,0
8004,1,3,15,105000.85,87412.24,2,603,1,1,1
8005,1,1,4,0.0,164886.64,2,615,1,1,0
8006,1,1,6,69518.95,116238.39,1,634,1,0,0
8007,1,2,4,126145.54,138051.19,2,716,1,1,0
8008,1,1,6,138937.35,101617.64,1,647,1,1,1
8009,1,2,5,113581.98,1985.41,1,591,1,0,0
8010,1,1,1,112572.39,165626.6,1,574,0,0,0
8011,1,2,7,114514.71,177784.68,2,467,1,0,1
8012,1,1,2,0.0,65765.22,2,701,1,1,0
8013,1,1,2,0.0,50759.8,2,747,1,1,0
8014,1,1,1,84906.45,163216.48,1,650,1,0,0
8015,1,3,6,126816.18,74850.93,1,731,1,1,0
8016,1,2,2,105249.76,23491.09,2,638,1,1,0
8017,1,3,4,0.0,134272.57,2,569,1,0,0
8018,1,2,7,109387.9,155721.15,1,459,1,0,0
8019,1,2,10,122478.51,147230.77,1,632,1,0,1
8020,1,1,13,137732.23,133210.44,2,683,1,1,0
8021,1,1,8,157866.77,18986.12,1,850,1,1,0
8022,1,1,6,0.0,100507.81,1,512,1,1,0
8023,1,1,2,136789.14,59346.4,1,616,1,0,1
8024,1,1,6,0.0,95372.64,2,664,1,1,0
8025,1,1,2,144684.03,31805.49,1,694,1,1,0
8026,1,1,11,107065.31,51959.82,1,655,1,1,0
8027,1,1,3,91301.72,130824.57,1,607,0,1,0
8028,1,3,4,207034.96,157694.76,2,684,0,0,1
8029,1,3,5,0.0,933.38,2,763,1,1,0
8030,1,3,8,0.0,2560.11,1,671,0,1,0
8031,1,3,5,0.0,12905.89,1,592,1,1,1
8032,1,3,4,0.0,176692.87,2,666,1,0,0
8033,1,1,3,0.0,102908.63,2,667,1,1,0
8034,1,3,5,0.0,41291.05,2,850,0,1,0
8035,1,3,6,0.0,119127.06,2,622,1,0,0
8036,1,1,3,92472.1,126434.61,2,577,0,1,0
8037,1,3,12,0.0,103901.35,2,555,0,0,0
8038,1,1,15,127738.75,85153.0,2,547,1,1,0
8039,1,2,8,101242.98,12493.61,2,613,1,0,0
8040,1,1,4,92599.55,167336.78,2,672,1,1,0
8041,1,3,4,0.0,186180.42,2,624,0,1,0
8042,1,3,9,0.0,88566.9,4,698,1,0,1
8043,1,1,4,82373.94,172526.9,1,606,0,0,1
8044,1,3,1,141356.47,137985.69,1,720,0,0,0
8045,1,1,11,0.0,19793.73,1,835,1,0,1
8046,1,3,9,72664.0,107874.39,2,771,1,1,0
8047,1,1,7,123365.34,171995.34,2,811,0,0,0
8048,1,2,2,121898.58,61829.89,1,734,1,0,0
8049,1,3,2,0.0,31728.35,1,548,1,1,0
8050,1,1,1,103696.97,155221.05,3,652,0,0,1
8051,1,1,3,0.0,130866.95,2,707,0,0,0
8052,1,2,14,74129.18,62199.78,2,605,1,1,1
8053,1,1,2,0.0,24255.21,1,623,1,0,0
8054,1,2,2,185379.02,64679.07,1,686,1,0,0
8055,1,2,9,118087.68,88120.78,1,525,1,0,1
8056,1,3,5,109402.13,66463.62,1,657,1,1,0
8057,1,2,2,130367.87,15142.1,1,730,1,0,1
8058,1,2,3,108410.87,102908.91,2,816,1,0,0
8059,1,1,8,90408.16,48170.57,2,484,0,0,0
8060,1,1,2,90425.15,11597.69,2,728,1,1,0
8061,1,3,4,140094.59,172450.04,1,730,1,0,1
8062,1,3,1,0.0,184061.17,2,477,0,1,0
8063,1,2,8,95439.4,21038.58,1,663,1,1,1
8064,1,2,3,204017.4,109538.35,2,549,1,0,0
8065,1,3,3,0.0,129192.55,2,714,1,0,0
8066,1,2,7,137115.16,146516.86,1,430,1,0,1
8067,1,2,4,134740.19,181430.91,2,504,1,0,0
8068,1,1,3,0.0,121451.21,2,530,0,0,0
8069,1,2,3,98955.87,131712.51,1,619,0,1,0
8070,1,2,5,49157.09,53294.17,2,617,1,0,0
8071,1,2,3,130240.33,96546.55,1,791,0,0,0
8072,1,1,7,108019.27,184524.65,3,609,1,1,1
8073,1,2,7,126725.25,195259.31,1,780,1,0,1
8074,1,2,1,96693.66,172618.52,1,777,1,1,0
8075,1,2,2,129810.6,59259.44,1,817,1,1,0
8076,1,1,14,156652.13,25899.21,1,850,0,0,1
8077,1,1,5,0.0,3749.0,1,732,0,0,1
8078,1,1,6,130661.96,101918.96,1,693,1,1,0
8079,1,1,8,0.0,57802.62,2,576,1,1,0
8080,1,1,4,0.0,142454.77,2,643,0,0,0
8081,1,1,7,130747.1,143829.54,1,757,1,0,0
8082,1,2,2,106629.49,44114.88,1,569,0,1,0
8083,1,3,4,112029.83,186948.35,1,772,1,1,0
8084,1,2,1,130575.26,173629.78,1,576,0,1,0
8085,1,2,2,96679.71,49133.45,1,608,1,1,0
8086,1,1,1,0.0,178122.71,2,794,0,0,0
8087,1,1,8,171740.69,20893.61,1,593,0,0,0
8088,1,3,5,0.0,41303.29,2,597,1,0,0
8089,1,2,4,100116.67,199808.1,1,541,1,1,1
8090,1,2,10,120596.93,180490.53,1,692,0,1,0
8091,1,1,9,0.0,87400.53,2,697,1,1,0
8092,1,1,3,95984.69,73686.75,2,768,1,1,0
8093,1,1,4,142557.11,172497.73,1,802,1,1,0
8094,1,1,9,0.0,89286.29,2,584,1,0,0
8095,1,3,13,0.0,180082.7,2,614,0,1,0
8096,1,2,5,143644.16,22102.25,1,850,1,0,1
8097,1,1,6,132129.72,76068.95,1,671,0,1,0
8098,1,1,8,0.0,32159.46,2,626,1,0,1
8099,1,1,13,183555.24,159557.28,1,770,0,0,1
8100,1,1,6,91902.56,107673.35,2,633,1,1,0
8101,1,1,5,156218.19,33607.72,1,663,0,1,0
8102,1,2,4,93259.57,141035.65,3,581,1,0,1
8103,1,2,6,168085.38,115719.08,2,561,0,1,0
8104,1,2,9,107714.74,86128.21,3,479,1,0,1
8105,1,1,1,117852.26,147668.64,2,769,1,0,0
8106,1,3,13,0.0,177480.45,1,659,1,0,1
8107,1,3,7,84474.62,190937.09,2,590,1,1,0
8108,1,1,9,0.0,84531.79,2,560,1,0,0
8109,1,2,1,126803.34,161133.4,2,437,1,1,0
8110,1,1,1,0.0,185555.63,2,661,1,0,0
8111,1,2,5,68806.84,33075.24,1,677,1,0,0
8112,1,1,2,115141.18,39806.75,1,560,1,0,0
8113,1,1,2,0.0,26389.92,2,578,0,1,0
8114,1,3,2,90723.36,12162.76,1,421,1,1,0
8115,1,2,7,151249.45,167237.94,2,492,1,1,0
8116,1,1,2,0.0,52067.37,2,545,1,1,0
8117,1,2,4,94752.49,184006.36,1,640,1,0,1
8118,1,3,2,0.0,582.59,1,624,1,0,1
8119,1,3,1,0.0,143274.41,1,577,1,0,0
8120,1,1,2,132084.66,54474.48,3,704,1,1,1
8121,1,1,6,0.0,121428.2,2,523,1,1,0
8122,1,1,3,0.0,79704.12,2,793,1,1,0
8123,1,1,8,45472.28,41055.71,1,564,1,1,1
8124,1,1,2,0.0,41590.4,1,711,0,0,0
8125,1,2,2,130229.71,54019.93,2,791,0,0,1
8126,1,2,6,123948.85,76053.07,1,629,1,0,0
8127,1,2,4,127415.85,184977.2,1,729,1,1,1
8128,1,2,3,110067.71,127678.95,1,651,1,0,1
8129,1,3,5,65521.2,1243.97,1,695,1,1,0
8130,1,3,3,0.0,76326.67,2,847,1,1,0
8131,1,1,7,0.0,145338.61,2,704,1,1,0
8132,1,2,2,155736.42,57751.21,2,613,1,1,0
8133,1,3,1,0.0,138880.24,2,692,0,0,0
8134,1,1,1,118307.57,136120.29,2,720,1,1,0
8135,1,1,4,0.0,167621.18,1,577,1,1,0
8136,1,2,10,103099.17,173276.62,2,710,1,0,0
8137,1,1,6,0.0,99661.46,2,716,1,1,0
8138,1,1,2,125789.69,66333.56,1,410,0,0,1
8139,1,2,6,109646.83,70240.79,1,584,1,1,0
8140,1,1,3,127187.86,113553.42,1,792,1,1,0
8141,1,1,5,0.0,690.84,1,605,0,1,0
8142,1,3,12,0.0,98802.76,1,486,1,0,0
8143,1,1,6,130385.82,130661.95,1,615,0,1,0
8144,1,1,12,107787.47,116378.82,1,676,0,1,0
8145,1,1,1,99325.04,186052.15,2,571,0,1,0
8146,1,1,6,0.0,100101.06,1,850,0,0,0
8147,1,1,7,123764.95,169952.82,1,717,1,1,0
8148,1,2,5,128264.03,61792.76,1,642,1,0,1
8149,1,3,8,86006.21,37973.13,1,780,1,1,0
8150,1,2,4,57068.43,188974.81,2,492,1,0,0
8151,1,2,3,103607.24,86334.64,2,760,0,1,0
8152,1,3,4,99004.24,152845.99,1,500,1,1,0
8153,1,3,4,0.0,146652.11,2,654,1,1,0
8154,1,3,11,147386.72,45482.04,3,606,1,0,1
8155,1,3,4,93608.28,168816.73,1,367,1,0,1
8156,1,3,5,0.0,59297.34,2,799,1,1,0
8157,1,2,15,119496.87,125848.88,1,434,1,0,0
8158,1,3,3,0.0,76264.27,1,719,0,0,0
8159,1,1,5,0.0,3939.87,2,641,1,0,0
8160,1,3,11,0.0,15306.29,2,461,1,1,0
8161,1,2,11,152885.77,58214.79,1,790,1,0,0
8162,1,1,2,99607.37,35877.03,2,588,0,1,0
8163,1,1,2,137003.68,21254.06,1,621,1,0,0
8164,1,2,8,122831.58,24533.89,1,768,1,1,1
8165,1,3,5,99811.44,23531.5,2,681,1,0,0
8166,1,3,6,154712.58,89099.18,2,606,1,0,0
8167,1,3,5,0.0,807.06,1,542,1,1,0
8168,1,2,12,147687.24,121592.5,1,713,1,1,0
8169,1,3,2,0.0,4700.66,2,597,1,1,0
8170,1,1,1,127009.83,161909.95,1,635,1,0,0
8171,1,2,15,124737.96,90389.61,1,599,0,1,1
8172,1,3,5,179356.28,2919.21,2,496,1,0,1
8173,1,3,3,0.0,99086.74,2,759,1,1,0
8174,1,2,1,127320.36,163170.32,3,757,1,0,0
8175,1,3,3,125175.58,72757.33,1,564,1,1,0
8176,1,1,12,186788.96,73286.8,2,561,1,0,0
8177,1,1,4,148556.74,146056.29,1,702,0,1,0
8178,1,2,4,128644.46,167673.37,1,678,0,0,0
8179,1,1,7,127476.73,146011.55,2,707,1,1,0
8180,1,1,3,159561.93,103381.47,1,610,0,1,0
8181,1,1,6,112419.92,83022.92,1,744,1,1,0
8182,1,1,2,129991.76,46041.08,2,598,0,1,0
8183,1,3,4,0.0,182843.24,1,562,0,1,0
8184,1,3,13,0.0,171364.18,2,621,1,1,0
8185,1,1,7,0.0,183399.12,1,659,1,0,1
8186,1,2,4,89175.06,152883.95,2,722,0,1,0
8187,1,1,5,0.0,50560.45,2,606,1,0,1
8188,1,3,5,162390.52,54702.66,2,603,1,0,0
8189,1,2,15,190353.08,78365.75,1,506,1,0,0
8190,1,1,12,0.0,68666.63,2,715,1,0,0
8191,1,1,7,0.0,151375.73,2,690,1,0,0
8192,1,1,5,139180.97,19959.67,1,644,1,1,0
8193,1,1,5,114435.47,26955.72,1,589,1,0,0
8194,1,1,15,149950.19,76267.59,1,592,1,1,0
8195,1,1,6,126115.6,100998.5,1,632,1,0,0
8196,1,2,13,111396.97,191070.01,1,577,0,1,0
8197,1,1,1,115007.08,176858.5,1,588,0,0,0
8198,1,1,8,102141.9,45325.26,1,617,1,1,0
8199,1,3,4,133686.52,190958.48,1,668,1,0,1
8200,1,1,3,120879.73,78896.59,2,810,0,1,0
8201,1,3,9,0.0,121964.46,1,767,1,0,1
8202,1,3,8,82321.88,11144.4,1,718,0,1,0
8203,1,3,1,0.0,144181.48,2,589,1,0,0
8204,1,3,2,116474.28,32757.55,2,778,1,1,0
8205,1,1,3,132352.69,80320.3,1,724,1,0,0
8206,1,2,4,182491.57,185830.72,1,477,1,0,0
8207,1,1,1,0.0,160095.31,2,580,1,1,0
8208,1,3,14,120787.18,52198.84,2,566,1,1,0
8209,1,1,2,130181.47,31811.44,2,711,1,0,0
8210,1,2,3,88348.43,104181.78,2,706,1,1,0
8211,1,3,3,0.0,67667.19,2,703,1,1,0
8212,1,2,4,146186.28,193974.47,2,679,1,1,0
8213,1,1,1,0.0,198055.94,1,603,1,0,1
8214,1,3,2,104488.17,43249.67,1,598,0,1,0
8215,1,2,2,109196.67,55218.02,2,836,1,0,0
8216,1,1,15,80538.56,131305.37,1,687,1,0,1
8217,1,2,5,109026.8,43117.1,2,704,1,1,0
8218,1,2,13,61319.63,186655.11,1,605,0,1,0
8219,1,1,5,0.0,33266.29,2,516,0,1,0
8220,1,1,5,0.0,555.28,2,572,1,1,0
8221,1,1,4,177822.03,150944.31,1,557,1,0,1
8222,1,2,15,110939.3,72846.58,1,443,1,0,1
8223,1,2,11,165413.43,35279.74,1,604,1,1,0
8224,1,1,2,77805.66,2101.89,1,483,1,1,0
8225,1,1,9,0.0,94949.84,2,702,0,0,0
8226,1,3,15,175575.95,99061.75,2,670,1,0,1
8227,1,3,6,124197.22,74692.06,1,804,1,0,0
8228,1,1,3,0.0,116692.8,2,850,1,0,0
8229,1,1,5,160132.75,32824.15,1,554,1,0,0
8230,1,2,4,70258.88,139607.61,2,588,1,0,0
8231,1,2,3,162657.64,115525.13,2,758,1,1,0
8232,1,2,5,132217.45,20955.03,1,787,1,0,1
8233,1,3,11,148042.97,52341.15,2,582,1,0,0
8234,1,3,1,92855.02,159813.18,1,633,1,1,0
8235,1,2,7,129289.98,169935.46,1,766,1,0,1
8236,1,3,4,100252.18,146033.52,1,564,1,1,0
8237,1,3,4,107592.89,153122.73,2,602,0,1,0
8238,1,1,5,113096.41,60335.24,1,649,1,1,0
8239,1,3,4,0.0,163757.29,2,679,1,1,0
8240,1,3,1,149940.04,156648.81,2,639,0,0,0
8241,1,2,7,121438.58,176471.78,1,790,1,1,1
8242,1,1,2,0.0,5388.3,2,565,1,0,0
8243,1,1,9,0.0,93332.64,1,478,0,1,1
8244,1,1,3,148874.01,71192.82,2,825,0,1,0
8245,1,3,1,68138.37,170309.19,1,528,1,1,0
8246,1,3,3,110080.3,109794.31,1,577,1,1,0
8247,1,1,10,0.0,166310.82,2,663,1,1,0
8248,1,2,12,114268.85,126728.27,2,505,1,1,0
8249,1,2,2,117412.35,30338.94,1,633,0,0,0
8250,1,1,5,0.0,37935.83,2,586,1,1,0
8251,1,1,2,0.0,25329.48,2,850,0,0,0
8252,1,2,5,35549.81,49676.33,2,629,0,0,0
8253,1,1,13,0.0,169498.61,2,744,1,1,0
8254,1,1,5,136492.92,26500.29,3,750,1,1,1
8255,1,2,1,123675.69,166458.41,1,637,1,1,0
8256,1,1,4,139532.34,181294.39,1,575,1,0,0
8257,1,3,14,178713.98,21768.21,1,671,1,1,0
8258,1,1,6,0.0,72849.29,2,571,0,0,0
8259,1,1,5,89086.31,24499.97,1,590,1,0,0
8260,1,3,6,96143.47,98994.92,1,619,0,0,0
8261,1,2,1,32197.64,141446.01,1,640,0,1,0
8262,1,1,6,0.0,77864.41,2,670,1,1,0
8263,1,1,3,0.0,115115.32,2,737,1,0,0
8264,1,3,1,0.0,168605.96,2,555,0,1,0
8265,1,1,2,0.0,38550.4,2,742,0,0,0
8266,1,2,4,140306.38,160618.61,1,618,1,0,1
8267,1,1,2,0.0,3701.63,2,560,1,0,0
8268,1,1,6,0.0,88659.44,2,654,1,0,0
8269,1,2,5,74483.97,44273.91,2,787,0,1,0
8270,1,1,7,0.0,156495.39,2,611,0,1,1
8271,1,3,1,0.0,182988.94,1,559,1,0,0
8272,1,1,4,152303.66,175082.2,2,481,1,1,0
8273,1,2,1,159904.79,148811.14,1,753,1,0,0
8274,1,1,3,0.0,85901.09,3,675,1,0,0
8275,1,2,1,99557.94,199255.32,1,748,1,0,0
8276,1,3,9,116886.59,107973.44,1,610,0,0,0
8277,1,3,3,142188.2,128028.6,2,580,0,1,0
8278,1,2,6,149961.99,104610.86,2,624,1,0,0
8279,1,1,6,0.0,69676.55,2,709,1,1,0
8280,1,1,2,0.0,35982.42,1,605,0,0,0
8281,1,3,9,0.0,117939.17,2,706,0,1,0
8282,1,3,6,28649.64,95140.62,1,567,1,1,0
8283,1,1,10,81025.6,167682.57,2,747,1,0,0
8284,1,1,14,0.0,56562.57,2,664,1,1,0
8285,1,1,6,152462.79,90305.97,1,711,1,0,0
8286,1,1,12,0.0,109895.16,1,609,0,1,0
8287,1,3,2,155519.59,1843.24,1,632,1,0,0
8288,1,1,6,118851.05,102747.02,1,725,1,1,0
8289,1,1,3,92899.27,97465.89,2,850,1,0,0
8290,1,1,6,0.0,105352.55,1,682,0,1,0
8291,1,1,6,75263.7,85801.77,1,797,1,0,0
8292,1,3,6,147904.31,69370.05,1,668,1,1,0
8293,1,2,4,106640.5,176945.96,1,783,1,0,0
8294,1,2,2,90696.78,21597.2,1,766,0,1,0
8295,1,3,4,175509.8,152039.67,2,704,1,0,0
8296,1,1,6,0.0,111893.09,2,722,1,1,0
8297,1,1,1,0.0,195074.62,2,692,1,0,0
8298,1,1,2,114321.28,15959.01,2,584,0,0,0
8299,1,2,9,95560.04,72628.84,1,644,0,0,1
8300,1,2,8,88379.81,64157.24,3,598,0,1,1
8301,1,2,8,85915.52,23860.5,1,733,1,1,0
8302,1,2,15,72309.3,85687.09,1,615,1,1,1
8303,1,1,4,0.0,179451.42,2,850,1,0,0
8304,1,1,6,0.0,93180.09,1,521,1,1,0
8305,1,1,13,0.0,157097.09,2,675,1,0,0
8306,1,1,15,0.0,80344.96,3,746,1,1,1
8307,1,1,2,0.0,26080.54,1,770,1,0,1
8308,1,1,2,133844.22,31406.93,1,618,1,1,0
8309,1,1,5,154872.08,32044.64,2,556,1,1,0
8310,1,1,3,0.0,132734.87,2,749,1,0,0
8311,1,3,5,116121.67,61602.42,1,702,1,0,0
8312,1,2,5,107104.5,41304.44,1,555,1,1,1
8313,1,1,8,71026.77,57962.41,1,587,1,0,0
8314,1,1,5,0.0,42862.82,1,639,1,0,0
8315,1,1,1,0.0,152992.04,2,643,1,1,0
8316,1,1,6,0.0,91193.65,2,600,1,1,0
8317,1,1,9,0.0,130132.41,2,651,1,1,0
8318,1,1,3,0.0,88751.45,2,666,0,0,0
8319,1,1,6,145644.05,104118.93,1,520,0,0,0
8320,1,3,8,129667.77,42028.16,1,650,0,0,0
8321,1,2,3,109341.87,75632.78,1,564,1,0,0
8322,1,1,14,0.0,53710.23,2,586,1,1,0
8323,1,1,2,0.0,13066.3,2,617,0,1,0
8324,1,3,1,0.0,152417.97,2,712,1,0,0
8325,1,1,8,87485.67,3299.01,1,654,1,1,0
8326,1,1,1,0.0,198091.81,2,605,1,0,0
8327,1,1,6,53369.13,103934.12,1,491,1,1,0
8328,1,1,3,0.0,70403.65,2,707,1,1,0
8329,1,3,3,146679.77,102179.86,1,638,1,0,0
8330,1,1,5,112499.42,30375.18,2,683,1,0,0
8331,1,3,4,48387.0,184796.84,1,815,1,0,0
8332,1,3,4,68079.8,166264.89,1,645,0,1,0
8333,1,2,9,160133.88,88391.97,1,645,0,1,0
8334,1,1,3,66190.33,115186.97,1,683,1,1,0
8335,1,1,5,0.0,13935.53,2,705,1,1,1
8336,1,1,3,123761.68,83910.4,1,647,1,0,0
8337,1,2,2,122325.58,34712.34,1,786,0,0,1
8338,1,1,5,0.0,13871.34,2,534,1,0,0
8339,1,3,4,138912.17,139494.75,1,602,1,1,0
8340,1,1,4,0.0,140724.64,2,695,0,1,0
8341,1,2,11,128524.19,20682.46,2,553,1,0,0
8342,1,3,3,0.0,124202.26,2,516,1,0,0
8343,1,1,1,0.0,159638.77,2,655,1,0,0
8344,1,2,7,132934.89,171056.65,1,849,1,0,1
8345,1,2,5,150805.17,25333.03,3,520,0,1,1
8346,1,3,8,0.0,29372.62,2,568,1,1,0
8347,1,3,2,0.0,38533.79,3,695,0,1,0
8348,1,3,1,165969.26,156122.13,3,807,1,0,1
8349,1,2,5,124495.98,57904.22,3,642,1,1,1
8350,1,2,5,141559.5,31257.1,1,703,1,1,1
8351,1,1,4,114756.14,193214.05,1,556,1,0,0
8352,1,1,1,0.0,137757.69,2,585,1,1,0
8353,1,2,8,155393.98,13308.2,2,587,1,0,1
8354,1,3,1,0.0,132861.9,1,524,1,1,1
8355,1,2,3,128663.81,125083.29,2,556,1,0,0
8356,1,3,5,113522.64,12405.2,1,504,1,1,0
8357,1,3,2,0.0,37697.29,2,731,1,0,0
8358,1,1,3,0.0,105599.65,2,651,1,1,0
8359,1,3,4,79035.95,142783.98,1,675,1,0,1
8360,1,3,10,0.0,168412.07,3,657,0,1,1
8361,1,2,1,141918.09,184036.47,2,686,0,1,0
8362,1,1,2,107944.33,48478.47,2,690,0,0,0
8363,1,1,5,0.0,3896.08,2,567,0,1,0
8364,1,2,15,120043.13,132370.75,1,557,1,0,1
8365,1,3,6,125191.69,128260.86,1,446,1,1,1
8366,1,1,3,96399.31,106534.15,2,850,1,0,0
8367,1,1,6,0.0,102515.42,2,637,0,1,0
8368,1,1,15,76961.6,83643.87,2,499,1,1,0
8369,1,2,1,98675.74,138906.85,1,622,1,0,1
8370,1,2,5,126817.13,29995.83,2,684,1,1,1
8371,1,1,1,121394.42,164081.42,1,612,1,0,0
8372,1,2,1,106059.4,187976.88,1,813,0,0,1
8373,1,2,4,112755.34,158171.36,2,850,0,0,0
8374,1,3,1,0.0,155711.64,2,795,0,0,0
8375,1,3,9,0.0,85890.75,3,628,1,0,1
8376,1,2,6,145400.69,83844.79,2,565,1,1,0
8377,1,1,5,72647.64,41777.9,1,601,1,0,1
8378,1,3,6,0.0,81908.09,2,802,1,1,0
8379,1,2,4,96340.81,139377.24,2,614,1,1,1
8380,1,3,9,0.0,73562.05,1,434,0,1,1
8381,1,2,1,124450.36,165786.1,2,522,1,1,0
8382,1,2,4,113877.23,174921.91,2,550,1,0,0
8383,1,3,12,0.0,120790.02,2,599,1,1,0
8384,1,1,5,148667.81,56092.51,2,493,1,0,0
8385,1,1,1,0.0,158816.03,2,755,1,1,0
8386,1,1,15,111065.93,125660.99,2,605,0,1,0
8387,1,1,6,0.0,128400.62,1,708,1,0,0
8388,1,1,6,158697.61,107181.22,1,699,1,0,0
8389,1,1,9,0.0,77203.72,1,763,1,0,1
8390,1,3,12,0.0,129740.11,2,743,1,0,0
8391,1,1,7,90044.32,187604.97,2,660,0,1,1
8392,1,2,4,84651.79,184754.26,1,619,1,1,0
8393,1,2,2,102128.27,63981.37,1,739,1,0,1
8394,1,2,13,148846.39,192831.67,1,769,1,0,1
8395,1,1,15,154953.94,70849.47,1,692,1,1,0
8396,1,1,2,108883.29,27914.95,1,560,1,0,0
8397,1,1,7,112070.86,173568.3,3,607,1,0,1
8398,1,2,2,131354.39,9324.31,1,630,0,1,1
8399,1,2,5,132746.2,26628.88,2,767,1,0,1
8400,1,1,1,0.0,145601.8,2,543,0,1,0
8401,1,1,4,125211.55,144496.07,2,776,1,0,0
8402,1,3,14,0.0,11779.98,2,535,1,1,1
8403,1,2,6,139422.37,83983.39,1,549,0,0,1
8404,1,1,3,0.0,123318.37,2,844,0,1,0
8405,1,2,8,157099.47,65481.86,2,586,1,1,0
8406,1,1,5,0.0,47728.0,2,583,1,0,0
8407,1,3,2,83600.24,59195.05,1,701,0,1,0
8408,1,1,3,0.0,98060.51,1,726,0,0,0
8409,1,2,6,81795.74,90106.94,2,829,1,0,0
8410,1,3,5,129378.32,13549.34,1,749,1,1,0
8411,1,1,9,0.0,113436.08,1,743,1,0,0
8412,1,3,14,0.0,42442.21,2,619,1,1,0
8413,1,1,12,99339.0,68297.61,1,699,1,0,1
8414,1,3,6,0.0,80134.65,2,749,0,0,0
8415,1,2,3,74430.1,96051.1,2,600,1,1,0
8416,1,3,6,91241.85,80682.35,1,760,0,1,0
8417,1,2,3,99092.45,111149.98,1,528,0,1,0
8418,1,1,1,0.0,182612.38,2,630,1,0,0
8419,1,2,6,100062.16,109201.43,2,683,1,0,0
8420,1,2,1,98723.67,151146.67,1,677,0,1,0
8421,1,3,3,0.0,93901.61,1,669,1,1,0
8422,1,1,5,128760.32,36342.79,1,693,1,0,0
8423,1,3,9,144772.69,98302.57,1,612,0,0,1
8424,1,3,6,0.0,84972.9,1,719,0,0,1
8425,1,1,3,71281.29,108747.12,1,702,1,1,1
8426,1,1,2,117035.89,21862.19,1,755,1,1,0
8427,1,1,3,0.0,121551.93,2,514,0,0,0
8428,1,1,4,3768.69,177065.24,2,753,1,0,1
8429,1,2,4,108913.84,140460.01,2,548,1,1,0
8430,1,2,2,101100.22,35337.31,2,850,1,1,0
8431,1,1,4,110615.47,193502.93,1,612,1,1,0
